date;title;category;source;primary_topic;seo_keywords;quality_score;seo_score;url;status
"2025-10-22 14:31";"Pfas :  l’Anses recommande une surveillance optimisée";Environnement;"Natura Sciences";;;;;https://www.natura-sciences.com/comprendre/pfas-lanses-recommande-une-surveillance-optimisee.html;new
"2025-10-13 07:34";"« État de nécessité » et scientifiques en rébellion : la justice tranchera en janvier";Environnement;"Natura Sciences";;;;;https://www.natura-sciences.com/agir/etat-de-necessite-scientifiques-en-rebellion-une-decision-attendue-en-janvier.html;new
"2025-09-25 10:16";"Quel fournisseur d’électricité adapté à vos besoins ?";Environnement;"Natura Sciences";;;;;https://www.natura-sciences.com/comprendre/quel-fournisseur-electricite-besoins.html;new
"2025-09-17 12:48";"Canicules : la responsabilité des majors fossiles établie";Environnement;"Natura Sciences";;;;;https://www.natura-sciences.com/comprendre/canicules-responsabilite-majors-fossiles-etablie.html;new
"2025-07-29 10:14";"Comment l’Europe s’apprête à financer la politique climaticide de Trump";Environnement;"Natura Sciences";;;;;https://www.natura-sciences.com/decider/europe-financer-climaticide-trump.html;new
"2025-07-25 15:42";"Climat : que peut changer l’arrêt « historique » de la Cour internationale de justice ?";Environnement;"Natura Sciences";;;;;https://www.natura-sciences.com/decider/arret-historique-cour-internationale-de-justice.html;new
"2025-07-18 14:05";"La Commission européenne étrille la politique écologique de la France";Environnement;"Natura Sciences";;;;;https://www.natura-sciences.com/decider/politique-ecologique-de-la-france-commission-europeenne.html;new
"2025-07-16 12:17";"Surtourisme et Airbnb : quand les villes françaises virent au rouge";Environnement;"Natura Sciences";;;;;https://www.natura-sciences.com/s-adapter/surtourisme-et-airbnb-quand-les-villes-francaises-virent-au-rouge.html;new
"2026-02-23 06:42";"Loi Duplomb : dans le fief du sénateur, les listes citoyennes se lancent dans la bataille des municipales";Environnement;Reporterre;;;;;https://reporterre.net/Loi-Duplomb-dans-le-fief-du-senateur-les-listes-citoyennes-se-lancent-dans-la-bataille-des-municipales;new
"2026-02-23 06:42";"Salon de l'agriculture : l'État festoie tout en sabrant les aides des agriculteurs";Environnement;Reporterre;;;;;https://reporterre.net/Salon-de-l-agriculture-l-Etat-festoie-tout-en-amputant-les-aides-des-agriculteurs;new
"2026-02-23 06:42";"« On n'a pas signé pour fabriquer des armes » : l'inquiétude de salariés Renault face à un projet de drones militaires";Environnement;Reporterre;;;;;https://reporterre.net/On-n-a-pas-signe-pour-fabriquer-des-armes-l-inquietude-de-salaries-Renault-face-a-un;new
"2026-02-23 06:42";"« Au jardin, ma minibassine ne me sauvera ni des crues ni des sécheresses »";Environnement;Reporterre;;;;;https://reporterre.net/Au-jardin-ma-minibassine-ne-me-sauvera-ni-des-crues-ni-des-secheresses;new
"2026-02-23 06:42";"Les fermes collectives, de « précieuses brèches » dans le modèle agro-industriel";Environnement;Reporterre;;;;;https://reporterre.net/Les-fermes-collectives-de-precieuses-breches-dans-le-modele-agro-industriel;new
"2026-02-23 06:42";"Au procès de TotalEnergies, des climatologues ruinent l'argumentaire du géant pétrolier";Environnement;Reporterre;;;;;https://reporterre.net/Au-proces-de-TotalEnergies-des-climatologues-ruinent-l-argumentaire-du-geant-petrolier;new
"2026-02-23 06:42";"« On ne veut plus de nous ici » : à Toulouse, les habitants du Mirail luttent pour sauver leurs logements";Environnement;Reporterre;;;;;https://reporterre.net/On-ne-veut-plus-de-nous-ici-a-Toulouse-les-habitants-du-Mirail-luttent-pour-sauver-leurs;new
"2026-02-23 06:42";"L'État français est l'un des principaux actionnaires de TotalEnergies grâce à l'argent des contribuables";Environnement;Reporterre;;;;;https://reporterre.net/L-Etat-francais-est-l-un-des-principaux-actionnaires-de-TotalEnergies-grace-a-l-argent-des-contribuables;new
"2026-02-23 06:42";"Mort de Quentin Deranque : les activistes écologistes lyonnais craignent la manifestation de l'extrême droite";Environnement;Reporterre;;;;;https://reporterre.net/Mort-d-un-militant-d-extreme-droite-a-Lyon-les-associations-de-gauche-et-ecologistes;new
"2026-02-23 06:42";"En Arctique, quand la pluie tombe, les rennes succombent";Environnement;Reporterre;;;;;https://reporterre.net/En-Arctique-quand-la-pluie-tombe-les-rennes-succombent;new
"2026-02-23 06:42";"Alice Coffin : « Les féministes sont mises sur la touche aux municipales »";Environnement;Reporterre;;;;;https://reporterre.net/Alice-Coffin-Les-feministes-sont-mises-sur-la-touche-aux-municipales;new
"2026-02-23 06:42";"« Notre écologie sera toujours antifasciste ! »";Environnement;Reporterre;;;;;https://reporterre.net/Notre-ecologie-sera-toujours-antifasciste;new
"2026-02-23 06:42";"« Total doit faire sa part » : premier jour du procès du géant pétrolier";Environnement;Reporterre;;;;;https://reporterre.net/Total-doit-faire-sa-part-premier-jour-du-proces-du-geant-petrolier;new
"2026-02-23 06:42";"La viande est jusqu'à 580 fois plus subventionnée que les protéines végétales en Europe";Environnement;Reporterre;;;;;https://reporterre.net/La-viande-est-jusqu-a-580-fois-plus-subventionnee-que-les-proteines-vegetales-en-Europe;new
"2026-02-23 06:42";"« Aide à mourir » : pourquoi certains, à gauche, s'opposent à la proposition de loi";Environnement;Reporterre;;;;;https://reporterre.net/Aide-a-mourir-pourquoi-certains-a-gauche-s-opposent-a-la-proposition-de-loi;new
"2026-02-23 06:42";"13 000 millionnaires français ne paient pas d'impôt sur le revenu";Environnement;Reporterre;;;;;https://reporterre.net/13-000-millionnaires-francais-ne-paient-aucun-impot-sur-le-revenu;new
"2026-02-23 06:42";"Exclusif – Sur l'A69, les fortes pluies font déborder des eaux non traitées";Environnement;Reporterre;;;;;https://reporterre.net/Exclusif-Sur-l-A69-les-fortes-pluies-font-deborder-des-eaux-non-traitees;new
"2026-02-23 06:42";"L'offensive plastique en partie déjouée au Sénat";Environnement;Reporterre;;;;;https://reporterre.net/L-offensive-plastique-en-partie-dejouee-au-Senat;new
"2026-02-23 06:42";"Gaspillage alimentaire : la fin des dates de péremption proposée pour les pâtes et le riz";Environnement;Reporterre;;;;;https://reporterre.net/Vers-la-suppression-des-dates-de-durabilite-sur-les-pates-et-le-riz;new
"2026-02-23 06:42";"Crues : « On a détruit tout ce qui permettait d'absorber la pluie »";Environnement;Reporterre;;;;;https://reporterre.net/Crues-On-a-detruit-tout-ce-qui-permettait-d-absorber-la-pluie;new
"2026-02-23 06:42";"Mayotte : les inondations sont prétexte aux expulsions";Environnement;Reporterre;;;;;https://reporterre.net/Les-inondations-a-Mayotte-l-alibi-de-l-Etat-pour-demolir-des-habitations-precaires;new
"2026-02-23 06:42";"Le casse-tête des véganes en zone rurale";Environnement;Reporterre;;;;;https://reporterre.net/Etre-vegane-en-zone-rurale-le-casse-tete-de-la-sortie-au-restaurant;new
"2026-02-23 06:42";"Cailles déplumées, sol grillagé... Carrefour épinglé par L214";Environnement;Reporterre;;;;;https://reporterre.net/Cailles-deplumees-sol-grillage-Carrefour-epingle-par-L214;new
"2026-02-23 06:42";"Zéro supermarché ? Elle ouvre une petite épicerie dans un quartier populaire";Environnement;Reporterre;;;;;https://reporterre.net/Zero-supermarche-Elle-ouvre-une-petite-epicerie-dans-un-quartier-populaire;new
"2026-02-23 06:42";"Tunisie, Maroc, Libye... Les villes du Maghreb submergées par les pluies";Environnement;Reporterre;;;;;https://reporterre.net/Tunisie-Maroc-Libye-Les-villes-du-Maghreb-submergees-par-les-pluies;new
"2026-02-23 06:42";"Non, l'intelligence artificielle n'est pas une alliée de la lutte climatique, confirme une étude";Environnement;Reporterre;;;;;https://reporterre.net/L-intelligence-artificielle-favorable-a-l-ecologie-est-un-canular-selon-une-etude;new
"2026-02-23 06:42";"Journalistes en garde à vue ou fichés... Au moins 91 atteintes à la liberté de la presse en France en 2024";Environnement;Reporterre;;;;;https://reporterre.net/Journalistes-en-garde-a-vue-ou-fiches-Au-moins-91-atteintes-a-la-liberte-de-la-presse-en-France-en-2024;new
"2026-02-23 06:42";"Roundup : Monsanto met 7 milliards de dollars sur la table pour échapper à la justice";Environnement;Reporterre;;;;;https://reporterre.net/Roundup-Monsanto-met-7-milliards-de-dollars-sur-la-table-pour-echapper-a-la-justice;new
"2026-02-23 06:42";"Les voitures de fonction profitent aux hommes riches, pas à la planète";Environnement;Reporterre;;;;;https://reporterre.net/Les-voitures-de-fonction-profitent-aux-hommes-riches-pas-a-la-planete;new
"2026-02-23 06:42";"Œufs de poules en cage : malgré leurs promesses, les supermarchés continuent d'en vendre";Environnement;Reporterre;;;;;https://reporterre.net/La-majorite-des-supermarches-vend-encore-des-oeufs-de-poules-elevees-en-cage;new
"2026-02-23 06:42";"Procès de TotalEnergies : « Les responsabilités des entreprises doivent être à la hauteur de leur capacité d'agir »";Environnement;Reporterre;;;;;https://reporterre.net/TotalEnergies-la-justice-ne-doit-pas-minimiser-le-devoir-de-vigilance-des-entreprises;new
"2026-02-23 06:42";"EDF condamnée à verser 250 000 euros à un lanceur d'alerte licencié";Environnement;Reporterre;;;;;https://reporterre.net/EDF-condamnee-a-verser-250-000-euros-a-un-lanceur-d-alerte-licencie;new
"2026-02-23 06:42";"Municipales 2026 : les villes d'extrême droite plus vulnérables au risque climatique";Environnement;Reporterre;;;;;https://reporterre.net/Municipales-ce-que-peuvent-les-communes-contre-les-effets-du-changement-climatique;new
"2026-02-23 06:42";"« L'Union européenne doit choisir : soit elle s'efface, soit elle s'affirme »";Environnement;Reporterre;;;;;https://reporterre.net/L-Union-europeenne-doit-choisir-soit-elle-s-efface-soit-elle-s-affirme;new
"2026-02-23 06:42";"Nouveaux OGM : les gros semenciers prêts à privatiser le vivant en Europe";Environnement;Reporterre;;;;;https://reporterre.net/Nouveaux-OGM-les-gros-semenciers-prets-a-privatiser-le-vivant-en-Europe;new
"2026-02-23 06:42";"Loups : les éleveurs bientôt autorisés à les abattre même si leurs troupeaux n'étaient pas protégés";Environnement;Reporterre;;;;;https://reporterre.net/Loups-les-eleveurs-bientot-autorises-a-les-abattre-meme-si-leurs-troupeaux-n-etaient-pas;new
"2026-02-23 06:42";"Du glyphosate épandu par avion sur les champs de coca en Colombie";Environnement;Reporterre;;;;;https://reporterre.net/La-Colombie-reprend-les-epandages-de-glyphosate-sur-les-champs-de-coca;new
"2026-02-23 06:42";"« Au secours, il faut partir ! » La crue fait céder des digues de la vallée de la Garonne";Environnement;Reporterre;;;;;https://reporterre.net/Au-secours-il-faut-partir-La-crue-fait-ceder-des-digues-de-la-vallee-de-la-Garonne;new
"2026-02-23 06:42";"Le retour du plastique à usage unique en débat au Sénat";Environnement;Reporterre;;;;;https://reporterre.net/Un-senateur-veut-faire-revenir-le-plastique-partout;new
"2026-02-23 06:42";"Les deux orques du Marineland d'Antibes pourraient être transférées vers l'Espagne";Environnement;Reporterre;;;;;https://reporterre.net/Marineland-les-orques-iront-en-Espagne-et-les-dauphins-a-Beauval;new
"2026-02-23 06:42";"Guyane : un « bateau végane » de Sea Shepherd s'allie aux pêcheurs locaux";Environnement;Reporterre;;;;;https://reporterre.net/Guyane-un-bateau-vegane-de-Sea-Shepherd-s-allie-aux-pecheurs-locaux;new
"2026-02-23 06:42";"Reblochons et chauves-souris : une zad savoyarde contre l'autoroute A412";Environnement;Reporterre;;;;;https://reporterre.net/Reblochons-et-chauves-souris-une-zad-savoyarde-contre-l-autoroute-A412;new
"2026-02-23 06:42";"Climat : le Crédit agricole condamné à 7,5 millions d'euros d'amende";Environnement;Reporterre;;;;;https://reporterre.net/Le-Credit-agricole-condamne-a-7-5-millions-d-euros-pour-manque-d-action-sur-le-risque;new
"2026-02-23 06:42";"Ils veulent libérer les quinze manchots papous enfermés dans un sous-sol de l'aquarium de Londres";Environnement;Reporterre;;;;;https://reporterre.net/A-Londres-ils-veulent-liberer-les-manchots-papous-de-l-aquarium;new
"2026-02-23 06:42";"Julien Bayou accusé de viol par une ex-compagne";Environnement;Reporterre;;;;;https://reporterre.net/Julien-Bayou-accuse-de-viol-par-une-ex-compagne;new
"2026-02-23 06:42";"Des chasseurs déploient une bâche en plastique de 1,7 km pour « piéger » les cerfs";Environnement;Reporterre;;;;;https://reporterre.net/Des-chasseurs-deploient-une-bache-en-plastique-de-1-7-km-pour-pieger-les-cerfs;new
"2026-02-23 06:42";"Police armée et vidéosurveillance : Bordeaux a-t-elle pris un virage sécuritaire ?";Environnement;Reporterre;;;;;https://reporterre.net/Policiers-armes-a-Bordeaux-le-maire-ecologiste-cede-a-la-pression;new
"2026-02-23 06:42";"300 journalistes licenciés : aux États-Unis, l'écologie sacrifiée par la presse pro-Trump";Environnement;Reporterre;;;;;https://reporterre.net/300-journalistes-licencies-l-ecologie-en-premiere-ligne-de-la-purge-aux-Etats-Unis;new
"2026-02-23 06:42";"« Il faut se libérer de l'obsession pour la figure d'autorité »";Environnement;Reporterre;;;;;https://reporterre.net/Il-faut-se-liberer-de-l-obsession-pour-la-figure-d-autorite;new
"2026-02-23 06:42";"En Martinique, le 14 février 1974, l'État tuait des ouvriers de la banane";Environnement;Reporterre;;;;;https://reporterre.net/En-Martinique-le-14-fevrier-1974-l-Etat-tuait-des-ouvriers-de-la-banane;new
"2026-02-23 06:42";"Ce refuge breton soigne les oiseaux épuisés par les tempêtes";Environnement;Reporterre;;;;;https://reporterre.net/Ce-refuge-breton-soigne-les-oiseaux-epuises-par-les-tempetes;new
"2026-02-23 06:42";"« Aimer sans posséder » : libérons-nous de l'amour capitaliste";Environnement;Reporterre;;;;;https://reporterre.net/Aimer-sans-posseder-liberons-nous-de-l-amour-capitaliste;new
"2026-02-23 06:42";"« Les industriels ont gagné la campagne de désinformation » : pourquoi le Zéro déchet n'a pas pris";Environnement;Reporterre;;;;;https://reporterre.net/Zero-dechet-pourquoi-ca-n-a-pas-pris;new
"2026-02-23 06:42";"« Amazon soutient la politique fasciste de l'ICE » : des écologistes s'invitent dans ses bureaux français";Environnement;Reporterre;;;;;https://reporterre.net/Amazon-soutient-la-politique-fasciste-de-l-ICE-des-ecologistes-s-invitent-dans-ses;new
"2026-02-23 06:42";"Plus de nucléaire, moins de renouvelables : la stratégie énergétique de la France signe la victoire des lobbies";Environnement;Reporterre;;;;;https://reporterre.net/Electricite-partout-sobriete-nulle-part-le-pari-vain-de-l-Etat;new
"2026-02-23 06:42";"Emmanuel Macron appelle à procréer mais oublie les causes de l'infertilité";Environnement;Reporterre;;;;;https://reporterre.net/Emmanuel-Macron-appelle-a-procreer-mais-oublie-les-causes-de-l-infertilite;new
"2026-02-23 06:42";"Démocratie participative : à Strasbourg, la maire a essayé sans vraiment convaincre";Environnement;Reporterre;;;;;https://reporterre.net/Democratie-participative-a-Strasbourg-la-maire-a-essaye-sans-vraiment-convaincre;new
"2026-02-23 06:42";"Aigle tué par des éoliennes : une nouvelle loi blanchit l'entreprise";Environnement;Reporterre;;;;;https://reporterre.net/Un-exploitant-de-parc-eolien-echappe-a-une-condamnation-grace-a-la-nouvelle-loi-agricole;new
"2026-02-23 06:42";"« Non au recycleur-pollueur » : ce projet d'usine qui fait tousser les riverains";Environnement;Reporterre;;;;;https://reporterre.net/Non-au-recycleur-pollueur-ce-projet-d-usine-qui-fait-tousser-les-riverains;new
"2026-02-23 06:42";"Trump abroge un texte fondateur encadrant les émissions de gaz à effet de serre";Environnement;Reporterre;;;;;https://reporterre.net/Trump-abroge-un-texte-fondateur-encadrant-les-emissions-de-gaz-a-effet-de-serre;new
